### DATA:
#
# 1150
#      Q             I(Q)           Error     
4.06815775E-01  -9.56287384E-01  1.91703945E-01
4.07205632E-01  -1.15120316E+00  1.92087308E-01
4.07595489E-01  -9.96086121E-01  1.93855241E-01
4.07985346E-01  -8.29832077E-01  1.94841698E-01
4.08375203E-01  -1.03455734E+00  1.95317417E-01
4.08765060E-01  -8.08883667E-01  1.96140498E-01
4.09154917E-01  -5.70575714E-01  1.97233275E-01
4.09544774E-01  -6.77768707E-01  1.97937459E-01
4.09934631E-01  -8.03497314E-01  1.98687196E-01
4.10324488E-01  -1.00174522E+00  2.01453149E-01
4.10714345E-01  -8.85805130E-01  2.01106355E-01
4.11104202E-01  -7.77904510E-01  2.03463942E-01
4.11494059E-01  -7.46385574E-01  2.03057170E-01
4.11883916E-01  -9.49249268E-01  2.04746649E-01
4.12273773E-01  -9.21344757E-01  2.05697596E-01
4.12663630E-01  -1.00937843E+00  2.06871003E-01
4.13053487E-01  -1.02374649E+00  2.07455650E-01
4.13443344E-01  -8.17781448E-01  2.09034801E-01
4.13833201E-01  -9.45501328E-01  2.11192906E-01
4.14223058E-01  -1.01098824E+00  2.12217316E-01
4.14612915E-01  -1.10244560E+00  2.12403223E-01
4.15002772E-01  -9.59573746E-01  2.14275897E-01
4.15392629E-01  -1.17902946E+00  2.15412170E-01
4.15782486E-01  -9.17043686E-01  2.16104403E-01
4.16172343E-01  -8.26860428E-01  2.16941670E-01
4.16562200E-01  -5.63041687E-01  2.18725190E-01
4.16952057E-01  -7.79762268E-01  2.20446214E-01
4.17341914E-01  -1.08371162E+00  2.21176744E-01
4.17731771E-01  -9.72463608E-01  2.23079652E-01
4.18121628E-01  -8.08990479E-01  2.24068582E-01
4.18511485E-01  -1.04626846E+00  2.25305974E-01
4.18901342E-01  -1.23504639E+00  2.25812688E-01
4.19291199E-01  -7.34766006E-01  2.28296071E-01
4.19681056E-01  -1.07174301E+00  2.30106324E-01
4.20070912E-01  -1.10490227E+00  2.31466487E-01
4.20460769E-01  -9.47679520E-01  2.33175293E-01
4.20850626E-01  -1.05211830E+00  2.34034479E-01
4.21240483E-01  -1.12509155E+00  2.36117169E-01
4.21630340E-01  -1.58105278E+00  2.37620041E-01
4.22020197E-01  -1.21845818E+00  2.38526657E-01
4.22410054E-01  -1.24998665E+00  2.40505889E-01
4.22799911E-01  -1.11300468E+00  2.41989732E-01
4.23189768E-01  -1.24796867E+00  2.43061975E-01
4.23579625E-01  -1.15633202E+00  2.44508445E-01
4.23969482E-01  -1.00659370E+00  2.46921271E-01
4.24359339E-01  -8.56987000E-01  2.48482347E-01
4.24749196E-01  -9.35115814E-01  2.49421895E-01
4.25139053E-01  -1.33543396E+00  2.53492653E-01
4.25528910E-01  -1.18649864E+00  2.54208237E-01
4.25918767E-01  -1.22470284E+00  2.55409867E-01
4.26308624E-01  -1.08665085E+00  2.58317530E-01
4.26698481E-01  -1.06276703E+00  2.58405417E-01
4.27088338E-01  -1.00618172E+00  2.61840850E-01
4.27478195E-01  -9.08756256E-01  2.63468832E-01
4.27868052E-01  -1.01094627E+00  2.65804082E-01
4.28257909E-01  -7.54230499E-01  2.67831832E-01
4.28647766E-01  -6.45137787E-01  2.68223017E-01
4.29037623E-01  -5.98880768E-01  2.70274043E-01
4.29427480E-01  -1.01761436E+00  2.71150738E-01
4.29817337E-01  -1.31546593E+00  2.73820877E-01
4.30207194E-01  -1.18176460E+00  2.75600046E-01
4.30597051E-01  -1.27892876E+00  2.75801778E-01
4.30986908E-01  -9.40387726E-01  2.79709399E-01
4.31376765E-01  -9.36685562E-01  2.80130923E-01
4.31766622E-01  -1.43577194E+00  2.82314748E-01
4.32156479E-01  -1.63482666E+00  2.83378631E-01
4.32546336E-01  -1.49679184E+00  2.87116945E-01
4.32936193E-01  -1.26638603E+00  2.88539737E-01
4.33326050E-01  -9.99507904E-01  2.91224509E-01
4.33715907E-01  -1.52459908E+00  2.93678135E-01
4.34105764E-01  -1.32841301E+00  3.00173044E-01
4.34495621E-01  -1.23125076E+00  3.02049965E-01
4.34885478E-01  -1.20137215E+00  3.04370821E-01
4.35275335E-01  -6.71754837E-01  3.06728363E-01
4.35665192E-01  -1.45932961E+00  3.09438080E-01
4.36055049E-01  -9.91350174E-01  3.12581480E-01
4.36444906E-01  -1.08449173E+00  3.14527392E-01
4.36834763E-01  -1.20823669E+00  3.17316294E-01
4.37224620E-01  -1.49633408E+00  3.25041533E-01
4.37614477E-01  -1.12291145E+00  3.25962722E-01
4.38004334E-01  -6.58035278E-01  3.27169448E-01
4.38394191E-01  -1.21909523E+00  3.32636416E-01
4.38784048E-01  -1.26112366E+00  3.33763510E-01
4.39173905E-01  -9.79072571E-01  3.35696220E-01
4.39563762E-01  -1.15164375E+00  3.37666094E-01
4.39953619E-01  -3.73456955E-01  3.43073100E-01
4.40343476E-01  -8.63679886E-01  3.43981326E-01
4.40733333E-01  -1.38247108E+00  3.48185003E-01
4.41123190E-01  -1.54655838E+00  3.48623186E-01
4.41513047E-01  -1.12555885E+00  3.52258027E-01
4.41902904E-01  -4.87995148E-01  3.54420483E-01
4.42292761E-01  -1.31282234E+00  3.52216840E-01
4.42682618E-01  -1.76614761E+00  3.55615973E-01
4.43072475E-01  -2.24477577E+00  3.56138855E-01
4.43462332E-01  -9.22206879E-01  3.61930460E-01
4.43852189E-01  -6.64068222E-01  3.64014685E-01
4.44242046E-01  -1.04562187E+00  3.65744263E-01
4.44631903E-01  -1.18792343E+00  3.66826206E-01
4.45021760E-01  -9.09763336E-01  3.67070287E-01
4.45411617E-01  -2.34209061E+00  3.69099200E-01
4.45801474E-01  -2.29827118E+00  3.73502403E-01
4.46191331E-01  -1.58303261E+00  3.75496984E-01
4.46581188E-01  -1.19376183E+00  3.80881250E-01
4.46971045E-01  -8.92179489E-01  3.76481980E-01
4.47360902E-01  -1.87180519E+00  3.81648719E-01
4.47750759E-01  -1.72084427E+00  3.83579135E-01
4.48140616E-01  -1.07629585E+00  3.86625767E-01
4.48530473E-01  -7.66000748E-01  3.92516732E-01
4.48920330E-01  -1.14993477E+00  3.89310390E-01
4.49310187E-01  -1.32466316E+00  3.89974445E-01
4.49700044E-01  -1.60320282E+00  3.93607706E-01
4.50089901E-01  -2.13974953E+00  3.94725591E-01
4.50479758E-01  -1.90771675E+00  4.01551872E-01
4.50869615E-01  -1.77534294E+00  4.02173549E-01
4.51259472E-01  -8.51186752E-01  4.00021851E-01
4.51649329E-01  -5.28501511E-01  4.06062663E-01
4.52039186E-01  -1.19112587E+00  4.09363329E-01
4.52429043E-01  -1.90378571E+00  4.09979731E-01
4.52818900E-01  -1.32073021E+00  4.14522916E-01
4.53208757E-01  -8.59054565E-01  4.16220427E-01
4.53598614E-01  -1.29341888E+00  4.16482627E-01
4.53988471E-01  -1.38233376E+00  4.22722310E-01
4.54378328E-01  -9.70046997E-01  4.22281146E-01


### HEADER:
#
#{
#    "analysis": {},
#    "calibration_params": {
#        "Beam_Center_X": 644.3978066834728,
#        "Beam_Center_Y": 752.0474301231778,
#        "Detector Tilt": 0.08709704591626237,
#        "Detector Tilt Plane Rotation": 95.0001420643864,
#        "Detector_X_Pixel_Size": 172.0,
#        "Detector_Y_Pixel_Size": 172.0,
#        "Integration Method": "full_csr",
#        "Radial_Average_Method": "pyFAI",
#        "Sample-to-detector distance (mm)": 2676.5799098693146,
#        "Wavelength (A)": 1.0332016536100022
#    },
#    "config_file": "D:\\Desktop\\20241114.cfg",
#    "filename": "S_LK-7_00005.dat",
#    "history": {
#        "subtraction": {
#            "initial_file": [
#                "LK-7_00005.tif"
#            ],
#            "subtracted_file": [
#                "LK-0_00001.tif"
#            ]
#        }
#    },
#    "imageHeader": {
#        "Count_cutoff": "1409688 counts",
#        "Excluded_pixels": "badpix_mask.tif",
#        "Exposure_period": "1.0000000 s",
#        "Exposure_time": "1.0000000 s",
#        "Flat_field": "FF_p24-0163_E8048_T4024_vrf_m0p100.tif",
#        "Gain_setting": "autog (vrf = 1.000)",
#        "Image_path": "/public/Data/2024/202411/20241115/sunrui/",
#        "N_excluded_pixels": "61",
#        "Pixel_size": "172e-6 m x 172e-6 m",
#        "Ratecorr_lut_directory": "ContinuousStandard_v1.1",
#        "Retrigger_mode": "1",
#        "Silicon": "sensor, thickness 0.000450",
#        "Start_angle": "0.0000 deg.",
#        "Tau": "0 s",
#        "Threshold_setting": "4024 eV",
#        "Trim_file": "p24-0163_E8048_T4024.bin"
#    },
#    "normalizations": {
#        "Polarization": {
#            "Used": false
#        },
#        "Solid_Angle_Correction": "On"
#    },
#    "raw_version": "2.2.2",
#    "unit": ""
#}

