### DATA:
#
# 1150
#      Q             I(Q)           Error     
4.07205632E-01  -1.10922050E+00  1.92184776E-01
4.07595489E-01  -9.76207733E-01  1.93774641E-01
4.07985346E-01  -6.65182114E-01  1.95101440E-01
4.08375203E-01  -9.14844513E-01  1.95531547E-01
4.08765060E-01  -7.26934433E-01  1.96321145E-01
4.09154917E-01  -7.87693024E-01  1.96690992E-01
4.09544774E-01  -6.04965210E-01  1.98078945E-01
4.09934631E-01  -5.36417007E-01  1.99405730E-01
4.10324488E-01  -1.37008286E+00  2.00401381E-01
4.10714345E-01  -8.28989029E-01  2.01430380E-01
4.11104202E-01  -1.12258530E+00  2.02515498E-01
4.11494059E-01  -9.27652359E-01  2.02754274E-01
4.11883916E-01  -1.01205635E+00  2.04456344E-01
4.12273773E-01  -9.35611725E-01  2.05549791E-01
4.12663630E-01  -1.16984749E+00  2.06549674E-01
4.13053487E-01  -9.66285706E-01  2.07652956E-01
4.13443344E-01  -7.00044632E-01  2.09342524E-01
4.13833201E-01  -9.02669907E-01  2.11206719E-01
4.14223058E-01  -1.18859291E+00  2.11650223E-01
4.14612915E-01  -1.11597061E+00  2.12579191E-01
4.15002772E-01  -1.25464058E+00  2.13263139E-01
4.15392629E-01  -1.12198639E+00  2.15706155E-01
4.15782486E-01  -1.01090240E+00  2.15847060E-01
4.16172343E-01  -9.11214828E-01  2.16802359E-01
4.16562200E-01  -7.30045319E-01  2.18301564E-01
4.16952057E-01  -7.24021912E-01  2.20720634E-01
4.17341914E-01  -1.17272568E+00  2.21008286E-01
4.17731771E-01  -1.26498985E+00  2.22391963E-01
4.18121628E-01  -9.34286118E-01  2.23576441E-01
4.18511485E-01  -7.01078415E-01  2.26272166E-01
4.18901342E-01  -7.82537460E-01  2.27096960E-01
4.19291199E-01  -7.76845932E-01  2.28108689E-01
4.19681056E-01  -1.36777115E+00  2.29510188E-01
4.20070912E-01  -1.21634483E+00  2.31100127E-01
4.20460769E-01  -7.05812454E-01  2.33759046E-01
4.20850626E-01  -1.05142975E+00  2.33830273E-01
4.21240483E-01  -1.28556824E+00  2.35596552E-01
4.21630340E-01  -1.35787201E+00  2.38455921E-01
4.22020197E-01  -9.91403580E-01  2.39049733E-01
4.22410054E-01  -1.13277626E+00  2.40644857E-01
4.22799911E-01  -1.03126335E+00  2.42248908E-01
4.23189768E-01  -1.23648453E+00  2.43105799E-01
4.23579625E-01  -9.78477478E-01  2.45153770E-01
4.23969482E-01  -8.70401382E-01  2.47299999E-01
4.24359339E-01  -7.61133194E-01  2.48722851E-01
4.24749196E-01  -6.88886642E-01  2.49864429E-01
4.25139053E-01  -1.23736763E+00  2.53616482E-01
4.25528910E-01  -1.32930183E+00  2.53852576E-01
4.25918767E-01  -1.28697968E+00  2.55237430E-01
4.26308624E-01  -1.08166885E+00  2.58432269E-01
4.26698481E-01  -7.83130646E-01  2.59515911E-01
4.27088338E-01  -9.51028824E-01  2.62109697E-01
4.27478195E-01  -1.23237610E+00  2.62522042E-01
4.27868052E-01  -1.25500870E+00  2.65151948E-01
4.28257909E-01  -9.08330917E-01  2.67321318E-01
4.28647766E-01  -9.70087051E-01  2.67307967E-01
4.29037623E-01  -9.40937042E-01  2.69217938E-01
4.29427480E-01  -9.00493622E-01  2.71556646E-01
4.29817337E-01  -1.16246033E+00  2.74368703E-01
4.30207194E-01  -1.07262230E+00  2.75887579E-01
4.30597051E-01  -1.05155373E+00  2.76325524E-01
4.30986908E-01  -1.14360428E+00  2.79074490E-01
4.31376765E-01  -1.29026413E+00  2.79382229E-01
4.31766622E-01  -1.31416893E+00  2.82904863E-01
4.32156479E-01  -1.37305641E+00  2.84749657E-01
4.32546336E-01  -1.86993027E+00  2.85544336E-01
4.32936193E-01  -1.16669464E+00  2.88872689E-01
4.33326050E-01  -1.12015724E+00  2.90881217E-01
4.33715907E-01  -1.29814148E+00  2.94703782E-01
4.34105764E-01  -1.42625999E+00  2.99713433E-01
4.34495621E-01  -1.48813820E+00  3.00910980E-01
4.34885478E-01  -1.14334106E+00  3.04773122E-01
4.35275335E-01  -1.22152901E+00  3.04028630E-01
4.35665192E-01  -9.96803284E-01  3.11572313E-01
4.36055049E-01  -1.04145813E+00  3.12204450E-01
4.36444906E-01  -1.11060333E+00  3.14271986E-01
4.36834763E-01  -1.02420425E+00  3.18252504E-01
4.37224620E-01  -1.61501884E+00  3.24441880E-01
4.37614477E-01  -1.59003639E+00  3.23764384E-01
4.38004334E-01  -1.28346062E+00  3.24671239E-01
4.38394191E-01  -1.50054550E+00  3.31346333E-01
4.38784048E-01  -8.12292099E-01  3.35982054E-01
4.39173905E-01  -1.16734695E+00  3.34707558E-01
4.39563762E-01  -1.39145851E+00  3.36800814E-01
4.39953619E-01  -6.09790802E-01  3.42081815E-01
4.40343476E-01  -8.33768845E-01  3.43994498E-01
4.40733333E-01  -1.50443459E+00  3.46853197E-01
4.41123190E-01  -1.50705910E+00  3.48654270E-01
4.41513047E-01  -1.67110252E+00  3.49997044E-01
4.41902904E-01  -9.13572311E-01  3.52006823E-01
4.42292761E-01  -6.06821060E-01  3.55348974E-01
4.42682618E-01  -1.57465935E+00  3.55568558E-01
4.43072475E-01  -1.87024117E+00  3.58477414E-01
4.43462332E-01  -1.94821548E+00  3.57478142E-01
4.43852189E-01  -1.12596321E+00  3.62275720E-01
4.44242046E-01  -1.02605438E+00  3.65717679E-01
4.44631903E-01  -1.03267670E+00  3.67730945E-01
4.45021760E-01  -8.87599945E-01  3.66678298E-01
4.45411617E-01  -1.82814980E+00  3.71674001E-01
4.45801474E-01  -2.17004776E+00  3.74865383E-01
4.46191331E-01  -1.53257561E+00  3.76404077E-01
4.46581188E-01  -1.89687538E+00  3.77585709E-01
4.46971045E-01  -9.23259735E-01  3.76460224E-01
4.47360902E-01  -1.55903053E+00  3.82331133E-01
4.47750759E-01  -1.25382233E+00  3.85344595E-01
4.48140616E-01  -1.02651215E+00  3.87371182E-01
4.48530473E-01  -2.00682449E+00  3.86557847E-01
4.48920330E-01  -1.59488487E+00  3.87825459E-01
4.49310187E-01  -1.42797852E+00  3.89678329E-01
4.49700044E-01  -1.13735199E+00  3.96473050E-01
4.50089901E-01  -2.15976143E+00  3.94153178E-01
4.50479758E-01  -2.06883621E+00  4.00177866E-01
4.50869615E-01  -2.42055511E+00  3.99182588E-01
4.51259472E-01  -1.16456985E+00  3.99264395E-01
4.51649329E-01  -6.25064850E-01  4.06674743E-01
4.52039186E-01  -1.74750137E+00  4.06521767E-01
4.52429043E-01  -1.43193436E+00  4.13232625E-01
4.52818900E-01  -1.72077560E+00  4.12878722E-01
4.53208757E-01  -1.01624489E+00  4.16102052E-01
4.53598614E-01  -1.58286667E+00  4.14783925E-01
4.53988471E-01  -1.54982567E+00  4.21557754E-01
4.54378328E-01  -1.13720131E+00  4.21425551E-01


### HEADER:
#
#{
#    "analysis": {},
#    "calibration_params": {
#        "Beam_Center_X": 644.3978066834728,
#        "Beam_Center_Y": 752.0474301231778,
#        "Detector Tilt": 0.08709704591626237,
#        "Detector Tilt Plane Rotation": 95.0001420643864,
#        "Detector_X_Pixel_Size": 172.0,
#        "Detector_Y_Pixel_Size": 172.0,
#        "Integration Method": "full_csr",
#        "Radial_Average_Method": "pyFAI",
#        "Sample-to-detector distance (mm)": 2676.5799098693146,
#        "Wavelength (A)": 1.0332016536100022
#    },
#    "config_file": "D:\\Desktop\\20241114.cfg",
#    "filename": "S_LK-9_00002.dat",
#    "history": {
#        "subtraction": {
#            "initial_file": [
#                "LK-9_00002.tif"
#            ],
#            "subtracted_file": [
#                "LK-0_00001.tif"
#            ]
#        }
#    },
#    "imageHeader": {
#        "Count_cutoff": "1409688 counts",
#        "Excluded_pixels": "badpix_mask.tif",
#        "Exposure_period": "1.0000000 s",
#        "Exposure_time": "1.0000000 s",
#        "Flat_field": "FF_p24-0163_E8048_T4024_vrf_m0p100.tif",
#        "Gain_setting": "autog (vrf = 1.000)",
#        "Image_path": "/public/Data/2024/202411/20241115/sunrui/",
#        "N_excluded_pixels": "61",
#        "Pixel_size": "172e-6 m x 172e-6 m",
#        "Ratecorr_lut_directory": "ContinuousStandard_v1.1",
#        "Retrigger_mode": "1",
#        "Silicon": "sensor, thickness 0.000450",
#        "Start_angle": "0.0000 deg.",
#        "Tau": "0 s",
#        "Threshold_setting": "4024 eV",
#        "Trim_file": "p24-0163_E8048_T4024.bin"
#    },
#    "normalizations": {
#        "Polarization": {
#            "Used": false
#        },
#        "Solid_Angle_Correction": "On"
#    },
#    "raw_version": "2.2.2",
#    "unit": ""
#}

