时间,微压差
166.14,-212
166.2,-213
166.25,-215
166.3,-217
166.36,-220
166.47,-223
166.52,-224
166.63,-225
166.72,-228
166.78,-230
166.83,-233
166.89,-234
166.94,-235
166.99,-236
167.05,-236
167.14,-241
167.2,-241
167.25,-243
167.31,-245
167.36,-236
167.47,-72
167.52,-78
167.63,-89
167.74,-96
167.83,-98
167.89,-101
167.94,-102
167.99,-105
168.05,-109
168.16,-115
168.25,-118
168.31,-119
168.36,-121
168.47,-127
168.52,-127
168.63,-132
168.74,-134
168.83,-137
168.89,-140
168.94,-142
169,-145
169.05,-146
169.16,-147
169.25,-149
169.31,-152
169.36,-154
169.47,-158
169.52,-159
169.58,-160
169.67,-163
169.74,-166
169.83,-168
169.89,-170
169.94,-171
170,-172
170.05,-173
170.16,-177
170.25,-182
170.31,-183
170.36,-184
170.42,-184
170.47,-185
170.52,-186
170.58,-187
170.67,-193
170.74,-194
170.84,-196
170.94,-198
171,-201
171.05,-203
171.16,-205
171.27,-207
171.36,-209
171.42,-211
171.47,-214
171.52,-216
171.58,-218
171.69,-220
171.74,-220
171.84,-222
171.94,-227
172,-229
172.05,-230
172.16,-232
172.27,-234
172.36,-237
172.42,-239
172.47,-241
172.52,-242
172.58,-243
172.69,-183
172.74,-74
172.84,-87
172.94,-94
173,-97
173.05,-97
173.11,-99
173.2,-106
173.27,-109
173.36,-114
173.42,-115
173.47,-117
173.53,-119
173.58,-122
173.69,-125
173.74,-128
173.84,-131
173.95,-134
174,-136
174.05,-139
174.11,-141
174.2,-145
174.28,-146
174.34,-147
174.45,-151
174.5,-154
174.55,-156
174.61,-158
174.7,-158
174.77,-160
174.88,-163
174.97,-168
175.03,-170
175.08,-171
175.16,-171
175.27,-174
175.38,-179
175.47,-183
175.53,-183
175.58,-185
175.69,-185
175.74,-188
175.8,-190
175.89,-194
175.95,-195
176,-196
176.05,-197
176.11,-199
176.22,-203
176.27,-203
176.38,-207
176.47,-208
176.53,-209
176.58,-211
176.64,-214
176.69,-216
176.74,-218
176.8,-219
176.89,-220
176.95,-220
177,-222
177.06,-224
177.11,-226
177.22,-230
177.27,-230
177.38,-232
177.47,-236
177.53,-238
177.58,-238
177.64,-240
177.69,-241
177.74,-241
177.8,-242
177.89,-171
177.97,-77
178.03,-85
178.08,-90
178.14,-94
178.19,-96
178.24,-99
178.3,-102
178.41,-110
178.5,-114
178.56,-114
178.61,-115
178.72,-119
178.77,-122
178.83,-125
178.92,-130
178.99,-131
179.08,-134
179.14,-136
179.19,-136
179.25,-138
179.3,-141
179.53,-146
179.58,-148
179.64,-150
179.69,-153
179.75,-155
179.8,-157
179.91,-158
180,-161
180.06,-164
180.11,-166
180.17,-166
180.22,-168
180.27,-170
180.33,-170
180.42,-172
180.49,-175
180.59,-180
180.69,-182
180.75,-182
180.8,-182
180.91,-185
181.02,-190
181.11,-193
181.17,-194
181.22,-194
181.27,-196
181.33,-198
181.42,-201
181.49,-203
181.59,-205
181.69,-206
181.75,-208
181.8,-211
181.91,-214
182.02,-216
182.11,-217
182.17,-218
182.22,-220
182.27,-223
182.33,-225
182.44,-227
182.49,-228
182.59,-230
182.69,-235
182.75,-235
182.8,-236
182.86,-237
182.95,-238
183.02,-240
183.11,-244
183.17,-246
183.22,-150
183.28,-49
183.33,-51
183.44,-57
183.49,-62
183.59,-71
183.7,-77
183.75,-79
183.8,-81
183.86,-84
183.95,-90
184.02,-93
184.13,-95
184.22,-98
184.28,-99
184.33,-102
184.44,-108
184.49,-110
184.59,-112
184.7,-113
184.75,-115
184.8,-117
184.86,-120
184.97,-125
185.02,-126
185.13,-128
185.22,-133
185.28,-136
185.33,-136
185.39,-137
185.44,-139
185.49,-140
185.55,-141
185.64,-144
185.7,-147
185.75,-149
185.8,-151
185.86,-151
185.97,-152
186.02,-153
186.13,-158
186.22,-162
186.28,-163
186.33,-164
186.39,-164
186.44,-166
186.49,-168
186.55,-171
186.64,-173
186.7,-174
186.75,-175
186.81,-175
186.86,-176
186.97,-181
187.02,-183
187.13,-186
187.24,-187
187.33,-189
187.39,-191
187.44,-193
187.49,-195
187.55,-196
187.66,-198
187.75,-201
187.81,-203
187.86,-205
187.97,-207
188.02,-208
188.08,-208
188.17,-210
188.24,-213
188.33,-217
188.39,-218
188.44,-219
188.49,-220
188.55,-220
188.66,-223
188.75,-227
188.81,-229
188.86,-229
188.97,-230
189.02,-232
189.08,-234
189.17,-238
189.24,-238
189.33,-240
189.39,-241
189.44,-242
189.5,-244
189.55,-246
189.66,-77
189.75,-88
189.81,-91
189.86,-91
189.92,-95
189.97,-99
190.02,-102
190.08,-106
190.17,-110
190.24,-112
190.34,-116
190.44,-123
190.5,-123
190.55,-125
190.66,-128
190.77,-132
190.86,-137
190.92,-140
190.97,-141
191.02,-142
191.08,-143
191.19,-144
191.24,-147
191.34,-152
191.44,-155
191.5,-156
191.55,-157
191.66,-161
191.77,-166
191.86,-168
191.92,-168
191.97,-169
192.02,-170
192.08,-173
192.19,-178
192.24,-179
192.34,-181
192.44,-182
192.5,-184
192.55,-186
192.61,-189
192.7,-193
192.77,-193
192.86,-195
192.92,-197
192.97,-200
193.03,-202
193.08,-204
193.19,-205
193.24,-206
193.34,-208
193.45,-212
193.5,-215
193.55,-216
193.61,-217
193.7,-219
193.77,-219
193.88,-223
193.97,-227
194.03,-228
194.08,-228
194.19,-230
194.24,-233
194.34,-237
194.45,-239
194.5,-240
194.55,-240
194.61,-241
194.7,-245
194.77,-179
194.88,-90
194.97,-98
195.03,-98
195.08,-101
195.19,-109
195.24,-112
195.3,-115
195.39,-118
195.45,-120
195.5,-122
195.55,-125
195.61,-128
195.72,-131
195.77,-132
195.88,-135
195.97,-139
196.03,-142
196.08,-144
196.14,-146
196.19,-147
196.24,-148
196.3,-149
196.39,-151
196.45,-154
196.5,-156
196.56,-159
196.61,-160
196.72,-162
196.77,-163
196.88,-167
196.97,-170
197.03,-172
197.08,-172
197.14,-173
197.19,-174
197.24,-176
197.3,-178
197.39,-183
197.45,-184
197.5,-185
197.56,-186
197.61,-187
197.72,-189
197.77,-191
197.88,-196
197.99,-198
198.08,-200
198.14,-202
198.19,-205
198.24,-207
198.3,-207
198.41,-209
198.5,-211
198.56,-213
198.61,-215
198.72,-219
198.77,-220
198.83,-221
198.92,-222
198.99,-223
199.08,-228
199.14,-230
199.19,-231
199.24,-232
199.3,-232
199.41,-235
199.5,-240
199.56,-242
199.61,-242
199.72,-243
199.77,-233
199.83,-93
199.92,-69
199.99,-75
200.08,-82
200.14,-84
200.19,-87
200.25,-87
200.3,-90
200.41,-97
200.5,-102
200.56,-103
200.61,-105
200.67,-107
200.72,-110
200.77,-113
200.83,-116
200.92,-118
200.99,-119
201.09,-122
201.19,-127
201.25,-130
201.3,-132
201.41,-135
201.5,-136
201.56,-137
201.61,-140
201.67,-142
201.72,-145
201.77,-147
201.83,-148
201.92,-150
201.99,-151
202.09,-157
202.19,-159
202.25,-160
202.3,-161
202.41,-163
202.52,-168
202.61,-172
202.67,-173
202.72,-174
202.77,-175
202.83,-175
202.94,-179
202.99,-181
203.09,-185
203.19,-186
203.25,-187
203.3,-189
203.36,-192
203.45,-194
203.52,-196
203.61,-198
203.67,-199
203.72,-200
203.78,-203
203.83,-205
203.94,-208
203.99,-209
204.09,-211
204.19,-213
204.25,-215
204.3,-218
204.36,-219
204.45,-221
204.52,-222
204.61,-226
204.67,-228
204.72,-230
204.78,-230
204.83,-232
204.94,-233
204.99,-234
205.09,-238
205.2,-242
205.25,-243
205.3,-244
205.36,-244
205.45,-112
205.52,-86
205.63,-98
205.72,-104
205.78,-107
205.83,-109
205.94,-116
205.99,-119
206.05,-119
206.14,-124
206.2,-125
206.25,-126
206.3,-128
206.36,-131
206.47,-137
206.55,-139
206.64,-141
206.7,-143
206.75,-145
206.83,-148
206.94,-152
206.99,-153
207.05,-154
207.14,-157
207.2,-159
207.25,-162
207.3,-164
207.36,-164
207.47,-166
207.52,-167
207.64,-171
207.7,-173
207.75,-176
207.8,-178
207.86,-178
207.97,-180
208.02,-182
208.13,-187
208.22,-190
208.28,-191
208.33,-191
208.39,-192
208.44,-193
208.49,-195
208.55,-197
208.64,-202
208.7,-203
208.75,-203
208.81,-204
208.86,-206
208.97,-208
209.02,-210
209.13,-214
209.24,-215
209.33,-218
209.39,-221
209.44,-223
209.49,-224
209.55,-226
209.66,-226
209.75,-228
209.81,-231
209.86,-233
209.97,-236
210.02,-237
210.13,-238
210.24,-243
210.33,-245
210.39,-220
210.44,-85
210.49,-83
210.55,-89
210.66,-98
210.75,-105
210.81,-108
210.86,-110
210.97,-112
211.02,-113
211.08,-116
211.17,-123
211.24,-125
211.33,-128
211.39,-129
211.44,-131
211.5,-134
211.55,-134
211.66,-139
211.75,-142
211.81,-143
211.86,-144
211.92,-147
211.97,-149
212.02,-152
212.08,-154
212.17,-156
212.24,-156
212.34,-158
212.44,-163
212.5,-166
212.55,-167
212.66,-169
212.77,-172
212.86,-174
212.92,-177
212.97,-179
213.02,-180
213.08,-180
213.19,-183
213.24,-185
213.34,-190
213.44,-192
213.5,-192
213.55,-193
213.66,-195
213.77,-200
213.86,-203
213.92,-204
213.97,-205
214.02,-206
214.08,-208
214.19,-211
214.24,-213
214.34,-215
214.44,-216
214.5,-218
214.55,-220
214.61,-223
214.7,-225
214.77,-226
214.86,-227
214.92,-228
214.97,-230
215.03,-233
215.08,-235
215.19,-237
215.24,-237
215.34,-240
215.45,-242
215.5,-245
215.55,-209
215.61,-80
215.7,-86
215.77,-90
215.86,-99
215.92,-102
215.97,-105
216.03,-107
216.08,-107
216.19,-110
216.24,-113
216.34,-120
216.45,-124
216.5,-125
216.55,-126
216.61,-128
216.7,-133
216.77,-133
216.88,-137
216.97,-139
217.03,-140
217.08,-142
217.22,-148
217.27,-150
217.38,-152
217.47,-155
217.53,-157
217.58,-159
217.69,-163
217.74,-163
217.8,-164
217.89,-166
217.95,-168
218,-170
218.05,-173
218.11,-175
218.22,-176
218.27,-177
218.38,-178
218.47,-183
218.53,-186
218.58,-187
218.64,-188
218.69,-188
218.74,-190
218.8,-191
218.89,-196
218.95,-198
219,-198
219.06,-199
219.11,-200
219.22,-202
219.27,-204
219.38,-209
219.49,-211
219.58,-213
219.64,-214
219.69,-214
219.74,-217
219.8,-219
219.91,-222
220,-223
220.06,-224
220.11,-227
220.22,-231
220.27,-233
220.38,-234
220.49,-235
220.58,-239
220.64,-241
220.69,-243
220.74,-244
220.8,-216
220.91,-61
221,-68
221.06,-74
221.11,-79
221.22,-85
221.27,-87
221.33,-89
221.42,-95
221.49,-99
221.58,-102
221.64,-104
221.69,-105
221.75,-106
221.8,-108
221.91,-114
222,-119
222.06,-120
222.11,-121
222.17,-123
222.22,-124
222.27,-124
222.33,-127
222.42,-132
222.49,-134
222.59,-135
222.69,-139
222.75,-142
222.8,-144
222.91,-146
223.02,-148
223.11,-151
223.17,-153
223.22,-156
223.27,-158
223.33,-159
223.44,-160
223.49,-162
223.59,-164
223.69,-169
223.77,-171
223.84,-172
223.91,-173
224.02,-177
224.11,-182
224.17,-183
224.22,-183
224.28,-184
224.34,-184
224.41,-188
224.52,-190
224.59,-194
224.69,-195
224.75,-196
224.8,-198
224.86,-198
224.95,-203
225.02,-205
225.11,-206
225.17,-207
225.22,-208
225.28,-210
225.33,-212
225.44,-216
225.49,-216
225.59,-218
225.7,-220
225.75,-222
225.8,-225
225.86,-227
225.95,-229
226.02,-229
226.13,-230
