262000,1476.41,1475.43,1474.46,1473.5,1472.54,1471.6,1470.67,1469.74,1468.83,1467.92,1467.02,1466.13,1465.25,1464.38,1463.52,1462.66,1461.82,1460.98,1460.14,1459.32,1458.5,1457.7,1456.89,1456.1,1455.31,1454.53,1453.76,1452.99,1452.24,1451.48,1450.74,1450,1449.27,1448.54,1447.82,1447.11,1446.4,1445.7,1445,1444.31,1443.63,1442.95,1442.28,1441.61,1440.95,1440.3,1439.65,1439,1438.36,1437.73,1437.1,1436.48,1435.86,1435.25,1434.64,1434.04,1433.44,1432.85,1432.26,1431.68,1431.1,1430.52,1429.96,1429.39,1428.83,1428.28,1427.73,1427.18,1426.64,1426.1,1425.57,1425.04,1424.51,1423.99,1423.48,1422.96,1422.46,1421.95,1421.45,1420.96,1420.47,1419.98,1419.49,1419.01,1418.54,1418.06,1417.6,1417.13,1416.67,1416.21,1415.76,1415.31,1414.86,1414.42,1413.98,1413.54,1413.11,1412.68,1412.25,1411.83,1405.49,1399.19,1392.92,1386.68,1380.47,1374.3,1368.15,1362.04,1355.95,1349.9,1343.87,1337.88,1331.91,1325.97,1320.06,1314.18,1308.33,1302.5,1296.71,1290.94,1285.19,1279.48,1273.79,1268.12,1262.49,1256.88,1251.29,1245.73,1240.2,1234.69,1229.2,1223.74,1218.31,1212.9,1207.51,1202.14,1196.8,1191.49,1186.2,1180.92,1175.68,1170.45,1165.25,1160.07,1154.91,1149.78,1144.66,1139.57,1134.5,1129.45,1124.42,1119.41,1114.43,1109.46,1104.51,1099.59,1094.68,1089.8,1084.93,1080.09,1075.26,1070.45,1065.66,1060.9,1056.15,1051.42,1046.7,1042.01,1037.33,1032.68,1028.04,1023.42,1018.81,1014.23,1009.66,1005.11,1000.58,996.064,991.565,987.084,982.62,978.172,973.741,969.326,964.928,960.546,956.181,951.831,947.498,943.18,938.878,934.592,930.321,926.066,921.826,917.601,913.392,909.197,905.017,900.852,896.702,892.567,888.446,884.339,880.247,876.169,872.106,868.056,864.02,859.998,855.99,851.996,848.015,844.048,840.094,836.154,832.227,828.313,824.412,820.524,816.649,812.787,808.938,805.101,801.277,797.466,793.667,789.881,786.106,782.344,778.595,774.857,771.131,767.417,763.715,760.025,756.347,752.68,749.025,745.381,741.749,738.128,734.518,730.92,727.333,723.756,720.191,716.637,713.094,709.562,706.04,702.529,699.029,695.539,692.06,688.591,685.133,681.685,678.247,674.82,671.403,667.996,664.598,661.211,657.834,654.466,651.109,647.761,644.423,641.094,637.775,634.466,631.166,627.876,624.595,621.323,618.06,614.807,611.563,608.328,605.102,601.885,598.677,595.477,592.287,589.106,585.933,582.769,579.614,576.467,573.329,570.199,567.078,563.965,560.86,557.764,554.676,551.597,548.525,545.462,542.407
263000,1476.48,1475.5,1474.53,1473.57,1472.62,1471.68,1470.75,1469.83,1468.91,1468.01,1467.11,1466.23,1465.35,1464.48,1463.62,1462.77,1461.92,1461.08,1460.26,1459.43,1458.62,1457.81,1457.01,1456.22,1455.44,1454.66,1453.89,1453.12,1452.37,1451.62,1450.87,1450.14,1449.4,1448.68,1447.96,1447.25,1446.54,1445.84,1445.15,1444.46,1443.78,1443.1,1442.43,1441.77,1441.11,1440.46,1439.81,1439.16,1438.53,1437.9,1437.27,1436.65,1436.03,1435.42,1434.81,1434.21,1433.61,1433.02,1432.44,1431.85,1431.28,1430.7,1430.14,1429.57,1429.01,1428.46,1427.91,1427.36,1426.82,1426.29,1425.75,1425.22,1424.7,1424.18,1423.67,1423.15,1422.65,1422.14,1421.64,1421.15,1420.66,1420.17,1419.69,1419.21,1418.73,1418.26,1417.79,1417.33,1416.86,1416.41,1415.95,1415.5,1415.06,1414.61,1414.17,1413.74,1413.31,1412.88,1412.45,1412.03,1405.69,1399.39,1393.12,1386.88,1380.68,1374.5,1368.36,1362.24,1356.16,1350.1,1344.08,1338.08,1332.12,1326.18,1320.27,1314.39,1308.54,1302.72,1296.92,1291.15,1285.41,1279.69,1274,1268.34,1262.71,1257.09,1251.51,1245.95,1240.42,1234.91,1229.42,1223.96,1218.53,1213.12,1207.73,1202.37,1197.03,1191.71,1186.42,1181.15,1175.9,1170.68,1165.48,1160.3,1155.14,1150,1144.89,1139.8,1134.73,1129.68,1124.65,1119.64,1114.65,1109.69,1104.74,1099.82,1094.91,1090.03,1085.16,1080.31,1075.49,1070.68,1065.89,1061.12,1056.37,1051.64,1046.93,1042.24,1037.56,1032.91,1028.27,1023.65,1019.04,1014.46,1009.89,1005.34,1000.81,996.29,991.791,987.31,982.845,978.397,973.966,969.551,965.152,960.77,956.404,952.054,947.72,943.402,939.1,934.813,930.542,926.286,922.046,917.821,913.611,909.415,905.235,901.07,896.919,892.783,888.662,884.555,880.462,876.383,872.319,868.269,864.232,860.21,856.201,852.206,848.224,844.257,840.302,836.361,832.433,828.518,824.617,820.728,816.853,812.99,809.14,805.302,801.478,797.665,793.866,790.078,786.303,782.54,778.789,775.051,771.324,767.609,763.907,760.215,756.536,752.868,749.212,745.567,741.934,738.312,734.702,731.102,727.514,723.937,720.371,716.816,713.271,709.738,706.215,702.703,699.202,695.711,692.231,688.761,685.301,681.852,678.414,674.985,671.566,668.158,664.76,661.371,657.993,654.624,651.265,647.916,644.577,641.247,637.927,634.617,631.315,628.024,624.741,621.468,618.204,614.95,611.704,608.468,605.241,602.022,598.813,595.613,592.421,589.238,586.064,582.899,579.742,576.594,573.454,570.323,567.201,564.086,560.981,557.883,554.794,551.713,548.64,545.575,542.519
264000,1476.55,1475.57,1474.6,1473.64,1472.7,1471.76,1470.83,1469.91,1469,1468.1,1467.21,1466.32,1465.45,1464.58,1463.72,1462.87,1462.03,1461.19,1460.36,1459.54,1458.73,1457.93,1457.13,1456.34,1455.56,1454.78,1454.01,1453.25,1452.5,1451.75,1451.01,1450.27,1449.54,1448.82,1448.1,1447.39,1446.69,1445.99,1445.3,1444.61,1443.93,1443.26,1442.59,1441.92,1441.26,1440.61,1439.97,1439.32,1438.69,1438.06,1437.43,1436.81,1436.2,1435.59,1434.98,1434.38,1433.78,1433.19,1432.61,1432.03,1431.45,1430.88,1430.31,1429.75,1429.19,1428.64,1428.09,1427.54,1427,1426.47,1425.94,1425.41,1424.89,1424.37,1423.85,1423.34,1422.83,1422.33,1421.83,1421.34,1420.85,1420.36,1419.88,1419.4,1418.92,1418.45,1417.98,1417.52,1417.06,1416.6,1416.15,1415.7,1415.25,1414.81,1414.37,1413.93,1413.5,1413.07,1412.64,1412.22,1405.89,1399.59,1393.32,1387.08,1380.88,1374.7,1368.56,1362.44,1356.36,1350.31,1344.28,1338.29,1332.32,1326.39,1320.48,1314.6,1308.75,1302.93,1297.13,1291.36,1285.62,1279.91,1274.22,1268.56,1262.92,1257.31,1251.73,1246.17,1240.63,1235.12,1229.64,1224.18,1218.75,1213.34,1207.95,1202.59,1197.25,1191.93,1186.64,1181.37,1176.12,1170.9,1165.7,1160.52,1155.36,1150.23,1145.11,1140.02,1134.95,1129.9,1124.87,1119.86,1114.88,1109.91,1104.97,1100.04,1095.14,1090.25,1085.38,1080.54,1075.71,1070.91,1066.12,1061.35,1056.6,1051.87,1047.16,1042.46,1037.79,1033.13,1028.49,1023.87,1019.27,1014.68,1010.11,1005.56,1001.03,996.512,992.013,987.531,983.066,978.618,974.186,969.771,965.373,960.99,956.624,952.273,947.939,943.621,939.318,935.031,930.759,926.503,922.262,918.036,913.826,909.63,905.449,901.284,897.132,892.996,888.874,884.766,880.673,876.593,872.528,868.477,864.44,860.417,856.408,852.412,848.43,844.462,840.506,836.565,832.636,828.72,824.818,820.929,817.052,813.189,809.338,805.5,801.674,797.861,794.061,790.272,786.496,782.733,778.981,775.241,771.514,767.798,764.094,760.402,756.722,753.053,749.396,745.751,742.116,738.493,734.882,731.281,727.692,724.114,720.547,716.991,713.445,709.911,706.387,702.874,699.372,695.88,692.398,688.927,685.467,682.017,678.577,675.147,671.727,668.318,664.918,661.529,658.149,654.779,651.419,648.069,644.729,641.398,638.076,634.764,631.462,628.169,624.885,621.611,618.346,615.09,611.843,608.606,605.377,602.158,598.947,595.745,592.552,589.368,586.193,583.026,579.868,576.719,573.578,570.445,567.321,564.206,561.099,558,554.909,551.827,548.753,545.687,542.629
265000,1476.61,1475.64,1474.67,1473.72,1472.77,1471.84,1470.91,1469.99,1469.08,1468.19,1467.29,1466.41,1465.54,1464.68,1463.82,1462.97,1462.13,1461.3,1460.47,1459.65,1458.84,1458.04,1457.25,1456.46,1455.68,1454.9,1454.14,1453.38,1452.62,1451.88,1451.14,1450.4,1449.67,1448.95,1448.24,1447.53,1446.83,1446.13,1445.44,1444.76,1444.08,1443.4,1442.74,1442.07,1441.42,1440.77,1440.12,1439.48,1438.85,1438.22,1437.59,1436.97,1436.36,1435.75,1435.14,1434.55,1433.95,1433.36,1432.78,1432.2,1431.62,1431.05,1430.48,1429.92,1429.37,1428.81,1428.27,1427.72,1427.18,1426.65,1426.12,1425.59,1425.07,1424.55,1424.03,1423.52,1423.02,1422.52,1422.02,1421.52,1421.03,1420.55,1420.06,1419.58,1419.11,1418.64,1418.17,1417.71,1417.25,1416.79,1416.34,1415.89,1415.44,1415,1414.56,1414.12,1413.69,1413.26,1412.84,1412.41,1406.08,1399.78,1393.51,1387.28,1381.07,1374.9,1368.75,1362.64,1356.56,1350.51,1344.48,1338.49,1332.53,1326.59,1320.68,1314.81,1308.96,1303.13,1297.34,1291.57,1285.83,1280.11,1274.43,1268.76,1263.13,1257.52,1251.94,1246.38,1240.85,1235.34,1229.85,1224.4,1218.96,1213.55,1208.17,1202.8,1197.46,1192.15,1186.86,1181.59,1176.34,1171.12,1165.92,1160.74,1155.58,1150.44,1145.33,1140.24,1135.17,1130.12,1125.09,1120.08,1115.1,1110.13,1105.19,1100.26,1095.36,1090.47,1085.61,1080.76,1075.93,1071.13,1066.34,1061.57,1056.82,1052.09,1047.38,1042.68,1038.01,1033.35,1028.71,1024.09,1019.48,1014.9,1010.33,1005.78,1001.25,996.73,992.231,987.749,983.284,978.835,974.403,969.988,965.589,961.206,956.839,952.489,948.154,943.835,939.532,935.244,930.972,926.716,922.474,918.248,914.037,909.841,905.66,901.493,897.342,893.205,889.082,884.974,880.88,876.8,872.734,868.683,864.645,860.621,856.611,852.615,848.632,844.663,840.707,836.764,832.835,828.919,825.016,821.126,817.249,813.384,809.533,805.694,801.867,798.053,794.252,790.463,786.686,782.922,779.169,775.429,771.7,767.984,764.279,760.586,756.905,753.235,749.577,745.93,742.295,738.671,735.059,731.457,727.867,724.288,720.72,717.163,713.616,710.081,706.556,703.042,699.538,696.045,692.563,689.091,685.629,682.178,678.737,675.306,671.885,668.475,665.074,661.683,658.303,654.932,651.57,648.219,644.877,641.545,638.223,634.91,631.606,628.312,625.027,621.751,618.485,615.228,611.98,608.741,605.511,602.291,599.079,595.876,592.681,589.496,586.319,583.151,579.992,576.841,573.699,570.565,567.44,564.323,561.215,558.115,555.023,551.939,548.863,545.796,542.737
266000,1476.67,1475.7,1474.74,1473.79,1472.84,1471.91,1470.99,1470.07,1469.17,1468.27,1467.38,1466.5,1465.63,1464.77,1463.92,1463.07,1462.23,1461.4,1460.58,1459.76,1458.95,1458.15,1457.36,1456.57,1455.79,1455.02,1454.26,1453.5,1452.75,1452,1451.26,1450.53,1449.81,1449.09,1448.37,1447.67,1446.97,1446.27,1445.58,1444.9,1444.22,1443.55,1442.88,1442.22,1441.57,1440.92,1440.27,1439.63,1439,1438.37,1437.75,1437.13,1436.52,1435.91,1435.31,1434.71,1434.12,1433.53,1432.94,1432.36,1431.79,1431.22,1430.65,1430.09,1429.54,1428.99,1428.44,1427.9,1427.36,1426.82,1426.29,1425.77,1425.24,1424.73,1424.21,1423.7,1423.2,1422.7,1422.2,1421.7,1421.21,1420.73,1420.25,1419.77,1419.29,1418.82,1418.36,1417.89,1417.43,1416.97,1416.52,1416.07,1415.63,1415.18,1414.74,1414.31,1413.88,1413.45,1413.02,1412.6,1406.27,1399.97,1393.7,1387.47,1381.26,1375.09,1368.95,1362.84,1356.76,1350.7,1344.68,1338.69,1332.73,1326.79,1320.88,1315.01,1309.16,1303.33,1297.54,1291.77,1286.03,1280.32,1274.63,1268.97,1263.34,1257.73,1252.14,1246.59,1241.05,1235.55,1230.06,1224.61,1219.17,1213.76,1208.38,1203.01,1197.68,1192.36,1187.07,1181.8,1176.55,1171.33,1166.13,1160.95,1155.79,1150.66,1145.55,1140.45,1135.38,1130.34,1125.31,1120.3,1115.31,1110.35,1105.4,1100.48,1095.57,1090.69,1085.82,1080.98,1076.15,1071.34,1066.55,1061.79,1057.04,1052.3,1047.59,1042.9,1038.22,1033.56,1028.93,1024.3,1019.7,1015.11,1010.55,1005.99,1001.46,996.945,992.446,987.963,983.498,979.049,974.617,970.201,965.801,961.418,957.051,952.7,948.365,944.046,939.742,935.454,931.182,926.925,922.683,918.456,914.245,910.048,905.866,901.7,897.547,893.41,889.286,885.178,881.083,877.003,872.937,868.884,864.846,860.822,856.811,852.814,848.831,844.861,840.904,836.961,833.031,829.114,825.21,821.319,817.441,813.576,809.724,805.884,802.057,798.242,794.44,790.65,786.873,783.107,779.354,775.613,771.883,768.166,764.46,760.766,757.084,753.414,749.755,746.107,742.471,738.846,735.233,731.63,728.039,724.459,720.89,717.332,713.784,710.248,706.722,703.207,699.702,696.208,692.725,689.252,685.789,682.337,678.894,675.462,672.041,668.629,665.227,661.835,658.453,655.081,651.719,648.366,645.023,641.69,638.366,635.052,631.747,628.452,625.166,621.889,618.622,615.363,612.114,608.874,605.643,602.421,599.208,596.004,592.808,589.622,586.444,583.274,580.114,576.962,573.818,570.683,567.557,564.439,561.329,558.227,555.134,552.049,548.972,545.903,542.843
267000,1476.73,1475.77,1474.81,1473.86,1472.92,1471.99,1471.06,1470.15,1469.25,1468.35,1467.47,1466.59,1465.72,1464.86,1464.01,1463.17,1462.33,1461.5,1460.68,1459.87,1459.06,1458.26,1457.47,1456.69,1455.91,1455.14,1454.38,1453.62,1452.87,1452.13,1451.39,1450.66,1449.94,1449.22,1448.51,1447.8,1447.1,1446.41,1445.72,1445.04,1444.36,1443.69,1443.03,1442.37,1441.71,1441.07,1440.42,1439.79,1439.15,1438.53,1437.9,1437.29,1436.68,1436.07,1435.47,1434.87,1434.28,1433.69,1433.11,1432.53,1431.95,1431.39,1430.82,1430.26,1429.71,1429.16,1428.61,1428.07,1427.53,1427,1426.47,1425.94,1425.42,1424.9,1424.39,1423.88,1423.38,1422.87,1422.38,1421.88,1421.39,1420.91,1420.43,1419.95,1419.47,1419,1418.54,1418.07,1417.61,1417.16,1416.7,1416.26,1415.81,1415.37,1414.93,1414.49,1414.06,1413.63,1413.21,1412.78,1406.45,1400.16,1393.89,1387.66,1381.45,1375.28,1369.14,1363.03,1356.95,1350.9,1344.88,1338.88,1332.92,1326.99,1321.08,1315.2,1309.35,1303.53,1297.74,1291.97,1286.23,1280.52,1274.83,1269.17,1263.54,1257.93,1252.35,1246.79,1241.26,1235.75,1230.27,1224.81,1219.38,1213.97,1208.58,1203.22,1197.88,1192.57,1187.28,1182.01,1176.76,1171.54,1166.34,1161.16,1156.01,1150.87,1145.76,1140.67,1135.6,1130.55,1125.52,1120.51,1115.53,1110.56,1105.62,1100.69,1095.78,1090.9,1086.03,1081.19,1076.36,1071.55,1066.77,1062,1057.25,1052.52,1047.8,1043.11,1038.43,1033.78,1029.14,1024.52,1019.91,1015.33,1010.76,1006.21,1001.67,997.156,992.656,988.173,983.708,979.258,974.826,970.41,966.01,961.627,957.259,952.908,948.573,944.253,939.949,935.661,931.388,927.13,922.888,918.661,914.449,910.252,906.07,901.902,897.749,893.611,889.487,885.378,881.283,877.202,873.135,869.083,865.044,861.019,857.007,853.01,849.026,845.055,841.098,837.154,833.223,829.306,825.401,821.51,817.631,813.765,809.912,806.071,802.243,798.428,794.625,790.834,787.056,783.29,779.535,775.793,772.063,768.345,764.638,760.944,757.261,753.589,749.929,746.281,742.644,739.018,735.404,731.8,728.208,724.627,721.057,717.498,713.949,710.412,706.885,703.369,699.863,696.368,692.884,689.41,685.946,682.492,679.049,675.616,672.193,668.78,665.377,661.984,658.601,655.228,651.865,648.511,645.167,641.833,638.508,635.192,631.886,628.59,625.303,622.025,618.756,615.497,612.246,609.005,605.773,602.549,599.335,596.129,592.933,589.745,586.566,583.395,580.233,577.08,573.935,570.799,567.671,564.552,561.441,558.338,555.243,552.157,549.079,546.009,542.947
268000,1476.8,1475.83,1474.87,1473.92,1472.99,1472.06,1471.14,1470.23,1469.33,1468.44,1467.55,1466.68,1465.81,1464.95,1464.1,1463.26,1462.43,1461.6,1460.78,1459.97,1459.17,1458.37,1457.58,1456.8,1456.02,1455.25,1454.49,1453.74,1452.99,1452.25,1451.51,1450.78,1450.06,1449.35,1448.64,1447.93,1447.23,1446.54,1445.86,1445.18,1444.5,1443.83,1443.17,1442.51,1441.86,1441.21,1440.57,1439.93,1439.3,1438.68,1438.06,1437.44,1436.83,1436.22,1435.62,1435.03,1434.44,1433.85,1433.27,1432.69,1432.12,1431.55,1430.99,1430.43,1429.87,1429.32,1428.78,1428.24,1427.7,1427.16,1426.64,1426.11,1425.59,1425.07,1424.56,1424.05,1423.55,1423.05,1422.55,1422.06,1421.57,1421.09,1420.6,1420.13,1419.65,1419.18,1418.72,1418.25,1417.79,1417.34,1416.88,1416.44,1415.99,1415.55,1415.11,1414.67,1414.24,1413.81,1413.39,1412.97,1406.64,1400.34,1394.07,1387.84,1381.64,1375.47,1369.33,1363.22,1357.14,1351.09,1345.07,1339.07,1333.11,1327.18,1321.27,1315.4,1309.55,1303.73,1297.94,1292.17,1286.43,1280.72,1275.03,1269.37,1263.74,1258.13,1252.55,1246.99,1241.46,1235.95,1230.47,1225.02,1219.58,1214.17,1208.79,1203.43,1198.09,1192.78,1187.48,1182.22,1176.97,1171.75,1166.55,1161.37,1156.21,1151.08,1145.97,1140.87,1135.8,1130.76,1125.73,1120.72,1115.73,1110.77,1105.82,1100.9,1095.99,1091.11,1086.24,1081.4,1076.57,1071.76,1066.98,1062.21,1057.46,1052.73,1048.01,1043.32,1038.64,1033.99,1029.35,1024.72,1020.12,1015.53,1010.96,1006.41,1001.88,997.363,992.863,988.38,983.914,979.464,975.032,970.615,966.215,961.831,957.464,953.112,948.776,944.456,940.152,935.863,931.59,927.332,923.089,918.862,914.649,910.452,906.269,902.101,897.948,893.809,889.685,885.575,881.479,877.398,873.331,869.277,865.238,861.212,857.2,853.202,849.217,845.246,841.288,837.344,833.412,829.494,825.589,821.696,817.817,813.95,810.097,806.255,802.427,798.61,794.807,791.015,787.236,783.469,779.714,775.971,772.24,768.521,764.813,761.118,757.434,753.762,750.101,746.452,742.814,739.187,735.571,731.967,728.374,724.792,721.221,717.661,714.111,710.573,707.045,703.528,700.021,696.525,693.04,689.565,686.1,682.645,679.201,675.767,672.343,668.929,665.525,662.131,658.747,655.373,652.008,648.653,645.308,641.973,638.647,635.33,632.023,628.725,625.437,622.158,618.888,615.627,612.376,609.133,605.9,602.675,599.46,596.253,593.055,589.866,586.686,583.514,580.351,577.196,574.05,570.913,567.784,564.663,561.551,558.447,555.351,552.263,549.184,546.113,543.049
269000,1476.85,1475.89,1474.94,1473.99,1473.06,1472.13,1471.21,1470.31,1469.41,1468.52,1467.64,1466.76,1465.9,1465.04,1464.2,1463.35,1462.52,1461.7,1460.88,1460.07,1459.27,1458.48,1457.69,1456.91,1456.13,1455.37,1454.61,1453.85,1453.11,1452.37,1451.63,1450.91,1450.19,1449.47,1448.76,1448.06,1447.36,1446.67,1445.99,1445.31,1444.64,1443.97,1443.31,1442.65,1442,1441.35,1440.71,1440.08,1439.45,1438.82,1438.2,1437.59,1436.98,1436.38,1435.78,1435.18,1434.59,1434.01,1433.42,1432.85,1432.28,1431.71,1431.15,1430.59,1430.04,1429.49,1428.94,1428.4,1427.86,1427.33,1426.8,1426.28,1425.76,1425.24,1424.73,1424.22,1423.72,1423.22,1422.72,1422.23,1421.74,1421.26,1420.78,1420.3,1419.83,1419.36,1418.89,1418.43,1417.97,1417.51,1417.06,1416.61,1416.17,1415.72,1415.29,1414.85,1414.42,1413.99,1413.57,1413.14,1406.81,1400.52,1394.25,1388.02,1381.82,1375.65,1369.51,1363.4,1357.32,1351.27,1345.25,1339.26,1333.3,1327.37,1321.46,1315.59,1309.74,1303.92,1298.13,1292.36,1286.62,1280.91,1275.23,1269.57,1263.93,1258.33,1252.75,1247.19,1241.66,1236.15,1230.67,1225.21,1219.78,1214.37,1208.99,1203.63,1198.29,1192.98,1187.69,1182.42,1177.17,1171.95,1166.75,1161.57,1156.42,1151.28,1146.17,1141.08,1136.01,1130.96,1125.93,1120.93,1115.94,1110.97,1106.03,1101.1,1096.2,1091.31,1086.45,1081.6,1076.78,1071.97,1067.18,1062.41,1057.66,1052.93,1048.22,1043.52,1038.85,1034.19,1029.55,1024.93,1020.32,1015.74,1011.17,1006.62,1002.08,997.566,993.066,988.583,984.117,979.667,975.234,970.817,966.417,962.033,957.665,953.313,948.976,944.656,940.351,936.062,931.788,927.53,923.287,919.059,914.846,910.648,906.465,902.297,898.143,894.004,889.879,885.768,881.672,877.59,873.522,869.469,865.428,861.402,857.39,853.391,849.406,845.434,841.475,837.53,833.598,829.679,825.773,821.88,818,814.133,810.278,806.436,802.607,798.79,794.985,791.193,787.413,783.645,779.889,776.145,772.414,768.694,764.985,761.289,757.604,753.931,750.269,746.619,742.98,739.353,735.736,732.131,728.537,724.954,721.382,717.821,714.271,710.731,707.202,703.684,700.177,696.68,693.193,689.717,686.251,682.796,679.35,675.915,672.49,669.075,665.67,662.275,658.89,655.515,652.149,648.793,645.447,642.11,638.783,635.465,632.157,628.858,625.569,622.289,619.018,615.756,612.503,609.259,606.025,602.799,599.582,596.374,593.175,589.985,586.804,583.631,580.466,577.311,574.163,571.025,567.894,564.772,561.659,558.554,555.457,552.368,549.287,546.215,543.15
270000,1476.91,1475.95,1475,1474.06,1473.12,1472.2,1471.29,1470.38,1469.48,1468.6,1467.72,1466.85,1465.99,1465.13,1464.29,1463.45,1462.62,1461.79,1460.98,1460.17,1459.37,1458.58,1457.79,1457.01,1456.24,1455.48,1454.72,1453.97,1453.22,1452.49,1451.75,1451.03,1450.31,1449.6,1448.89,1448.19,1447.49,1446.8,1446.12,1445.44,1444.77,1444.11,1443.44,1442.79,1442.14,1441.5,1440.86,1440.22,1439.59,1438.97,1438.35,1437.74,1437.13,1436.53,1435.93,1435.33,1434.74,1434.16,1433.58,1433,1432.43,1431.87,1431.31,1430.75,1430.2,1429.65,1429.1,1428.56,1428.03,1427.5,1426.97,1426.44,1425.93,1425.41,1424.9,1424.39,1423.89,1423.39,1422.89,1422.4,1421.91,1421.43,1420.95,1420.47,1420,1419.53,1419.06,1418.6,1418.14,1417.69,1417.23,1416.79,1416.34,1415.9,1415.46,1415.03,1414.59,1414.16,1413.74,1413.32,1406.99,1400.69,1394.43,1388.2,1382,1375.83,1369.69,1363.58,1357.5,1351.46,1345.44,1339.45,1333.49,1327.55,1321.65,1315.78,1309.93,1304.11,1298.32,1292.55,1286.81,1281.1,1275.42,1269.76,1264.13,1258.52,1252.94,1247.38,1241.85,1236.35,1230.87,1225.41,1219.98,1214.57,1209.19,1203.83,1198.49,1193.17,1187.88,1182.62,1177.37,1172.15,1166.95,1161.77,1156.62,1151.48,1146.37,1141.28,1136.21,1131.16,1126.13,1121.13,1116.14,1111.18,1106.23,1101.31,1096.4,1091.52,1086.65,1081.8,1076.98,1072.17,1067.38,1062.61,1057.86,1053.13,1048.42,1043.73,1039.05,1034.39,1029.75,1025.13,1020.52,1015.94,1011.37,1006.82,1002.28,997.766,993.266,988.782,984.316,979.866,975.432,971.015,966.615,962.23,957.862,953.51,949.173,944.852,940.547,936.258,931.984,927.725,923.481,919.253,915.04,910.841,906.658,902.489,898.334,894.195,890.069,885.959,881.862,877.779,873.711,869.656,865.616,861.589,857.576,853.576,849.59,845.618,841.659,837.713,833.78,829.861,825.954,822.06,818.18,814.312,810.456,806.613,802.783,798.966,795.16,791.367,787.586,783.818,780.061,776.317,772.584,768.863,765.154,761.457,757.771,754.097,750.435,746.784,743.144,739.516,735.898,732.292,728.697,725.113,721.54,717.978,714.427,710.887,707.357,703.838,700.329,696.831,693.344,689.867,686.4,682.943,679.497,676.061,672.635,669.219,665.813,662.417,659.03,655.654,652.287,648.93,645.583,642.245,638.917,635.598,632.289,628.989,625.698,622.417,619.145,615.882,612.628,609.383,606.148,602.921,599.703,596.494,593.294,590.102,586.919,583.745,580.58,577.423,574.274,571.134,568.003,564.88,561.765,558.659,555.56,552.47,549.388,546.315,543.249
271000,1476.97,1476.01,1475.06,1474.12,1473.19,1472.27,1471.36,1470.45,1469.56,1468.68,1467.8,1466.93,1466.07,1465.22,1464.37,1463.54,1462.71,1461.89,1461.08,1460.27,1459.47,1458.68,1457.9,1457.12,1456.35,1455.59,1454.83,1454.08,1453.34,1452.6,1451.87,1451.15,1450.43,1449.72,1449.01,1448.31,1447.62,1446.93,1446.25,1445.57,1444.9,1444.24,1443.58,1442.93,1442.28,1441.63,1441,1440.36,1439.74,1439.11,1438.5,1437.88,1437.28,1436.67,1436.08,1435.48,1434.89,1434.31,1433.73,1433.16,1432.59,1432.02,1431.46,1430.9,1430.35,1429.8,1429.26,1428.72,1428.19,1427.66,1427.13,1426.61,1426.09,1425.57,1425.06,1424.56,1424.05,1423.55,1423.06,1422.57,1422.08,1421.6,1421.12,1420.64,1420.17,1419.7,1419.23,1418.77,1418.31,1417.86,1417.4,1416.96,1416.51,1416.07,1415.63,1415.2,1414.76,1414.34,1413.91,1413.49,1407.16,1400.87,1394.61,1388.37,1382.17,1376.01,1369.87,1363.76,1357.68,1351.64,1345.62,1339.63,1333.67,1327.74,1321.83,1315.96,1310.11,1304.29,1298.5,1292.74,1287,1281.29,1275.61,1269.95,1264.32,1258.71,1253.13,1247.57,1242.04,1236.54,1231.06,1225.6,1220.17,1214.76,1209.38,1204.02,1198.68,1193.37,1188.08,1182.81,1177.57,1172.34,1167.15,1161.97,1156.81,1151.68,1146.57,1141.48,1136.41,1131.36,1126.33,1121.32,1116.34,1111.37,1106.43,1101.5,1096.6,1091.71,1086.85,1082,1077.18,1072.37,1067.58,1062.81,1058.06,1053.33,1048.62,1043.92,1039.25,1034.59,1029.95,1025.33,1020.72,1016.14,1011.57,1007.01,1002.48,997.962,993.462,988.978,984.511,980.061,975.627,971.21,966.809,962.424,958.056,953.703,949.366,945.045,940.74,936.45,932.175,927.916,923.672,919.443,915.23,911.031,906.847,902.677,898.523,894.382,890.257,886.145,882.048,877.965,873.896,869.841,865.8,861.772,857.759,853.759,849.772,845.799,841.839,837.893,833.959,830.039,826.132,822.237,818.356,814.487,810.631,806.788,802.957,799.139,795.332,791.539,787.757,783.988,780.23,776.485,772.752,769.03,765.32,761.622,757.936,754.261,750.598,746.946,743.305,739.676,736.058,732.451,728.855,725.27,721.696,718.133,714.581,711.04,707.509,703.989,700.479,696.98,693.492,690.014,686.546,683.088,679.641,676.204,672.777,669.36,665.953,662.556,659.168,655.791,652.423,649.065,645.717,642.378,639.049,635.729,632.418,629.117,625.826,622.543,619.27,616.006,612.751,609.505,606.268,603.04,599.821,596.611,593.41,590.217,587.033,583.858,580.691,577.533,574.383,571.242,568.11,564.985,561.869,558.762,555.662,552.571,549.488,546.413,543.346
